Sub Department Group,Item (Code),Product Long Name (EN),Sub Department,Budget Class,Collection,Class,Fabric (Code),Group of Level Price (shortname),Is High,IS_X,IS_Y,SubDepartment_Macro,Size_1
W,1Z0,'397 2834 1085 2891 3108 2970 3748 3108 3777 3017,ONF9R,Budget Class 2,Collection 2,Class 1,202.0,ATI,0,False,False,ONF9R,
W,Z5J,'397 2834 1085 2891 3108 2970 3748 3108 3134 3017 3011,ONF9R,Budget Class 2,Collection 2,Class 1,202.0,ATI,0,False,False,ONF9R,
W,GSR,'397 2834 1085 2891 3108 2970 3748 3108 462 3017 3011,ONF9R,Budget Class 2,Collection 2,Class 1,202.0,ATI,0,False,False,ONF9R,
W,EYW,'397 2834 1085 2891 3108 2970 3748 3108 1042 3017 1303,ONF9R,Budget Class 2,Collection 2,Class 1,202.0,ATI,0,False,False,ONF9R,
W,LS5,'397 2834 2135 3108 2970 3748 3108 2131 49 3017 230,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,HN4,'397 2834 2135 3108 2970 3748 3108 462 49 3017 230,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,7CF,'397 2834 2135 3108 2970 3748 3108 1837 49 3017 3011,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,NSJ,'397 2834 1085 2891 3108 2970 3748 3108 566 49 163,ONF9R,Budget Class 2,Collection 2,Class 1,202.0,ATI,0,False,False,ONF9R,
W,LRL,'397 2834 2135 3108 462 3748 3108 1062 49 3017 3011,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,PUU,'397 2834 2135 3108 2970 3748 3108 1042 49 3017 201,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,B2V,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,MPA,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 922,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,SQP,'2258 23 431 3108 2970 2563 2606 1062 354 894,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,UKJ,'2258 23 1302 3108 2970 2563 1948 1062 354 894 2095,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,QAQ,'2258 23 431 3108 462 2563 1008 2542 894 633,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,33.0
W,3BZ,'2258 23 1302 3108 462 2563 233 2542 894 633 3334,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,17F,'2258 1888 2135 3005 3531 1015 3266 492 2027 3334 3482 2121 3108 3130,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,STI,0,False,False,ONF9R,
W,OW6,'2258 3445 2970 2891 2388 1015 3266 1992 2542 3191,ONF9R,Budget Class 2,Collection 2,Class 1,201.0,MTI,0,False,False,ONF9R,
W,GTN,'2258 23 657 3583 431 3108 462 3038 2848 1952 2044,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,FG9,'1888 2135 2848 2542 3108 2294 3748 3108 2135 2848 1096 2027,ONF9R,Budget Class 2,Collection 2,Class 1,0.0,MTI,0,False,False,ONF9R,
W,QU8,'2258 1888 2135 2598 1850 3107 3108 2294 3748 3108 2135,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,MTI,0,False,False,ONF9R,
W,SUO,'2258 23 431 3108 462 2563 3418 462 2027 894 2774,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,PFP,'2258 23 1302 3108 462 2563 3418 462 2027 894 633,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,PH6,'2258 23 504 462 2563 3418 462 2027 894,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,41.0
W,OOX,'2258 23 431 3108 2970 2563 1008 2027 894 633 3334 587,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,33.0
W,C28,'2258 23 1302 3108 2970 2563 233 2027 894 633 1091,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,ZBP,'2258 397 2970 2891 3108 3748 1015 3266 233 2542 3334,ONF9R,Budget Class 2,Collection 2,Class 1,201.0,MTI,0,False,False,ONF9R,
W,IRW,'2258 397 2135 3108 2970 3748 3108 1062 1149 3160,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
FJ,68X,'1477 496 3266 2891 3071 3334 2542 3334 598 2891,5SY0X,Budget Class 4,Collection 5,Class 4,202.0,MTI,0,False,False,,
W,6SS,'2258 23 657 3583 431 3108 462 2563 2848 2238,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,DAU,'2258 23 657 3583 1302 3108 462 2563 2848 1952 922,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,U49,'2258 23 657 3583 504 462 2563 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,3B9,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,IXG,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 922,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,7SS,'2258 23 657 3583 504 2970 2563 2848,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,FX2,'2258 23 657 3583 431 3108 462 2563 2848 1952,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,33.0
W,KUS,'2258 23 657 3583 1302 3108 462 2563 2848 2970,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,QE8,'2258 23 657 3583 504 462 3038 2848 1952,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,41.0
W,07H,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,9OJ,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 922,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,NHT,'2258 23 657 3583 504 2970 3038 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,41.0
W,6PB,'2258 23 657 3583 431 3108 462 2563 2848 1952,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,B0Z,'2258 23 657 3583 1302 3108 462 2563 2848 1952 2606,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,EL3,'2258 23 657 3583 504 462 2563 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,9EI,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,2N9,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 2606,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,QU7,'2258 23 657 3583 504 2970 2563 3775,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,8K6,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,UFM,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 2606,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,QL7,'2258 23 657 3583 504 2970 2563 2848,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,41.0
W,BGB,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,5DD,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 2606,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,DLV,'2258 23 657 3583 1302 3108 3193 2970 3038 2848 1637,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,41.0
W,NXB,'2258 23 657 3583 1302 3108 462 2563 2848 1952 922,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,M1B,'2258 23 3004 3583 1002 431 3108 2970 2563,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,M5O,'2258 23 3004 3583 1002 1302 3108 462 2563 3108,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,FMW,'2258 23 3004 3583 2098 1793 1302 3108 1062 1978,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,7J5,'2258 23 3232 3004 3583 3108 2424 3440,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,6ON,'23 3232 2258 3004 3583 3108 2424 3440 1637,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,ME6,'2258 23 657 3583 431 3108 462 3038 2848 1952 3108 3005,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,YJ4,'2258 23 657 3583 1302 3108 2970 3038 2848 1952 1000 1681,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,R52,'2258 23 657 3583 431 3108 2970 3038 2848 1952 3108 3005,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,33.0
W,CZ6,'2258 23 657 3583 1302 3108 462 2563 2848 1144 3005,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,BLJ,'2258 23 3646 504 462 2563 2848 3046,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,41.0
W,WDV,'2258 23 431 3108 462 2563 3108 1790 1850 1410 3130,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,JC4,'2258 23 1302 3108 462 2563 3108 1790 1850 1410 3748,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,SON,'2258 23 431 3108 2970 2563 3108 1790 1850 1410 3130,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,KQR,'2258 23 1302 3108 2970 2563 3108 1790 1850 1410 3748,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,3WK,'2258 23 431 3108 2970 2563 3108 3418 462 2542,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,V6N,'2258 23 1302 3108 2970 2563 3108 3418 462 2542 894,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,SCI,'2258 23 431 3108 2970 3038 2848 1144 893 3748 1015 3244,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,6A6,'2258 23 1302 3108 2970 3038 2848 1952 3108 893 3748 1015 293,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,A5M,'2258 23 431 3108 462 2563 3108 1790 2321 2613,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,OL0,'2258 23 1302 3108 462 2563 3108 1790 2321 2613 894,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,ZGC,'2258 23 3004 2857 2376 719 931 462 3038 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,21D,'2258 23 3004 3583 1225 1005 3626 3108 431 3108 2238,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,XZ6,'2258 23 3004 3583 1225 1005 3626 3108 1302 3108 2970,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,GHD,'2258 1969 2135 3108 2281 1624 3071 3748 3108 2135 1565 2793,ONF9R,Budget Class 1,Collection 1,Class 1,101.0,STI,0,False,False,ONF9R,
W,XGP,'2258 3445 2970 2891 1825 1062 354 2598 1380 1565 65 2027,ONF9R,Budget Class 2,Collection 2,Class 1,201.0,MTI,0,False,False,ONF9R,
W,RX7,'2258 23 504 2970 2563 462 2848 3418 462,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,41.0
W,6HK,'2258 397 2135 3108 2970 3748 3108 462 3017 3160,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,UYL,'2258 397 2135 3108 2970 3748 3108 1062 3017 3160,ONF9R,Budget Class 2,Collection 2,Class 1,101.0,ATI,0,False,False,ONF9R,
W,PJO,'2258 23 3004 3583 3232 3334 2424 2636,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,H71,'2258 23 3004 3583 3232 3334 2424 2636,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,P8N,'2258 23 657 3583 431 3108 462 2563 2848 1952,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,65V,'2258 23 657 3583 1302 3108 462 2563 2848 1952 2606,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,412,'2258 23 657 3583 504 462 2563 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,41.0
W,BCM,'2258 23 657 3583 431 3108 462 2563 2848 1952,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,3PB,'2258 23 657 3583 1302 3108 462 2563 2848 1952 2606,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,5Y6,'2258 23 657 3583 504 462 2563 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,41.0
W,WAZ,'2258 23 657 3583 431 3108 2970 2563 2848 1952,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,MJC,'2258 23 657 3583 1302 3108 2970 2563 2848 1952 2606,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,I4M,'2258 23 657 3583 504 2970 2563 2848,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,41.0
W,5UQ,'2258 23 504 462 2563 233 2027 894 633,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,41.0
W,FXP,'2258 23 504 2970 2563 233 2027 894 633,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,41.0
W,S8Q,'2258 23 431 3108 462 2563 1008 2027 894 633 3334 587,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,33.0
W,L90,'2258 23 1302 3108 462 2563 233 2027 894 633 3334 493,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,GCO,'23 2258 266 2857 3632 219 1661 3644 3130,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,5JR,'23 3232 2258 2376 2489 3108 2424 215 1606,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,OXJ,'2258 23 3004 3583 3232 3334 2424 2636,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,483,'2258 23 3004 3583 3232 3334 2506 2636,ONF9R,Budget Class 6,Collection 6,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,RGT,'23 657 3583 3381 431 3108 462 2563 2848 2793,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,IU1,'23 657 3583 3381 1302 3108 462 2563 2848 2970,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,L5J,'23 657 3583 3381 504 462 2563 2848,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,A24,'23 3004 3583 3381 431 3108 462 2563 2321 1681,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,H3L,'23 3004 3583 3381 1302 3108 462 2563 2321 2774,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,BEI,'2258 23 2258 462 2563 1565 1952 3108 431 3108 3748 230,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,ASH,'2258 23 2258 462 3038 1565 1952 3108 640 3108 3748 230,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,J2E,'2258 23 3004 3583 1440 292 1846 431 3108,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,4PG,'2258 23 3004 3583 1440 292 1846 1302 3108 1681,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,18Y,'2258 23 431 3334 2066 411 2775 3680 3108 462 2563 618,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,42.0
W,3T7,'2258 23 431 3334 2066 411 2775 3680 3108 2970 2563 618,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,42.0
W,SYT,'2258 23 657 3583 431 3108 462 3038 1565 1144,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,QQZ,'2258 23 657 3583 1302 3108 462 3038 1565 1952 3108 3775,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,BBQ,'2258 23 657 3583 1302 2504 3108 462 2450,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,H9L,'2258 23 3004 3583 431 3108 2970 2563 3108 492,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,4OQ,'2258 23 462 2563 3108 1302 2504 3108 3748 893,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,BQ8,'2258 23 2970 2563 3108 1302 2504 3108 3748 893,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,ZGS,'2258 23 657 3583 431 3108 2970 3038 2848 1144 65,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,PYL,'2258 23 657 3583 931 2970 3038 2848 1952 3108 2606 1681,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,FKY,'2258 23 431 3108 462 3038 2848 1952 730 3747 2027 3196 1606,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,OS6,'2258 23 1302 3108 462 3038 2848 1952 3108 3748 1800 2449 293,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,38.0
W,SBS,'2258 23 657 3583 431 3108 462 3038 1565 1952 3108,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,H59,'2258 23 657 3583 1302 3108 462 3038 1565 1952 3108 1681,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,CFB,'2258 23 657 3583 1302 3108 2970 2563 1565 2238,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,0,False,False,ONF9R,38.0
W,KLA,'2258 23 657 3583 1302 3108 462 2563 1565 2238,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,0HH,'2258 23 306 2857 1302 3193 3108 462 3038 2848 2970 2891,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,41.0
W,H6E,'2258 23 3141 3004 3583 1302 3108 2970 2563 1565,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,BAR,'2258 23 3108 431 3108 462 2563 1565 2135 3108 633 230,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,9G9,'2258 23 3108 640 3108 462 2563 1565 2135 3108 3161,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,2FC,'23 1012 1183 2258 2415 462 234 65 3747 2321 2095,ONF9R,Budget Class 3,Collection 3,Class 1,201.0,HETI,1,False,False,ONF9R,42.0
W,KPI,'23 1012 1183 2258 2415 462 3038 2848 1144 922 3747 2321,ONF9R,Budget Class 3,Collection 3,Class 1,201.0,HETI,1,False,False,ONF9R,33.0
W,NOO,'23 3646 2258 640 3108 462 2563 1565 1807,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,41.0
W,A26,'23 2258 3004 3583 3544 2563 2848 2970,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,X68,'23 2258 3004 3583 931 462 2563 2848 2970 3689,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,UB3,'2258 23 1012 1183 3632 219 1661 3644 1934,ONF9R,Budget Class 3,Collection 3,Class 1,201.0,HETI,1,False,False,ONF9R,38.0
W,PRC,'23 3193 2258 931 2970 1079 3756 1850 2398,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,41.0
W,XLR,'23 2258 431 3108 2970 2563 3108 633 1015 3266 3266,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,33.0
W,3PL,'23 2258 1302 3108 2970 2563 3108 633 1015 3266 3266 2606,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,42.0
W,IEI,'23 2258 640 3334 2066 3108 462 2563 2986 3108 462,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,42.0
W,LXE,'23 2258 1302 3108 2970 2563 3108 633 1015 3266 3266 1790,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,42.0
W,HRI,'23 2258 931 462 1079 633 1015 3266 3418 3443,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,42.0
W,KTO,'23 1012 1183 2258 931 462 3038 2848 2970 3296 65 1851,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,42.0
W,VOS,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,33.0
W,Y0C,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,JML,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,42.0
W,RM9,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,7P4,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,MAK,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,42.0
W,1Y0,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,MTI,0,False,False,ONF9R,33.0
W,IQ2,'2258 23 2970 2563 2848 3207 3367 1062 1991 3538,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,38.0
W,42G,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,38.0
W,4EQ,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,ITI,0,False,False,ONF9R,42.0
W,ELJ,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,CGP,'1969 3071 2258 2970 1632 1015 3266 2030 1837 3178,ONF9R,Budget Class 1,Collection 1,Class 1,201.0,MTI,0,False,False,ONF9R,
W,57E,'23 756 2258 931 462 3038 2848 2970 3296 633,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,42.0
W,9J6,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,5CD,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,38.0
W,XN2,'23 756 2258 931 2970 3038 2848 2970 3296 633,ONF9R,Budget Class 5,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,42.0
W,0A5,'1969 3071 2258 2970 1632 1015 3266 2030 1062 3178,ONF9R,Budget Class 1,Collection 1,Class 1,201.0,MTI,0,False,False,ONF9R,
W,YLS,'1969 2258 2970 2891 994 1015 3748 2030 2549 1850,ONF9R,Budget Class 1,Collection 1,Class 1,201.0,ITI,0,False,False,ONF9R,
W,LYU,'2258 23 3004 3583 1002 431 3108 2970 2563,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,33.0
W,ZWL,'2258 23 3004 3583 1002 640 3108 2970 3038,ONF9R,Budget Class 5,Collection 3,Class 1,603.0,MTI,0,False,False,ONF9R,38.0
W,6HS,'23 1012 1183 2258 931 462 3038 2848 1144 922 3747 2027 3775,ONF9R,Budget Class 3,Collection 3,Class 1,602.0,HETI,1,False,False,ONF9R,33.0
W,MEK,'23 1012 756 2258 931 462 3038 2848 1144 922 3747 1251,ONF9R,Budget Class 3,Collection 3,Class 1,201.0,HETI,0,False,False,ONF9R,38.0
W,BOF,'23 3646 2258 640 3108 462 2563 1565 1807,ONF9R,Budget Class 3,Collection 3,Class 1,603.0,STI,0,False,False,ONF9R,41.0
